meterName,armSkuName,tier,size,family,MemoryPreservingMaintenanceSupported,HyperVGenerations,CpuArchitectureType,LowPriorityCapable,PremiumIO,ACUs,EphemeralOSDiskSupported,EncryptionAtHostSupported,CapacityReservationSupported,AcceleratedNetworkingEnabled,RdmaEnabled,MaxNetworkInterfaces,UltraSSDAvailable,unit,os,unitPricePerUnit,armSkuName,numberOfCores,osDiskSizeInMB,memoryInMB,maxDataDiskCount
D8s v4 Low Priority,Standard_D8s_v4,Standard,D8s_v4,standardDSv4Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,FALSE,TRUE,TRUE,TRUE,FALSE,4,TRUE,1000,Windows,"0,225147",Standard_D8s_v4,8,1047552,32768,16
D8s v4 Low Priority,Standard_D8s_v4,Standard,D8s_v4,standardDSv4Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,FALSE,TRUE,TRUE,TRUE,FALSE,4,TRUE,1000,Windows,"0,225147",Standard_D8s_v4,8,1047552,32768,16
D8s v4 Low Priority,Standard_D8s_v4,Standard,D8s_v4,standardDSv4Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,FALSE,TRUE,TRUE,TRUE,FALSE,4,TRUE,1000,Windows,"0,225147",Standard_D8s_v4,8,1047552,32768,16
D8s v4 Low Priority,Standard_D8s_v4,Standard,D8s_v4,standardDSv4Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,FALSE,TRUE,TRUE,TRUE,FALSE,4,TRUE,1000,Windows,"0,225147",Standard_D8s_v4,8,1047552,32768,16
F4s v2 Low Priority,Standard_F4s_v2,Standard,F4s_v2,standardFSv2Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,TRUE,TRUE,TRUE,TRUE,FALSE,2,TRUE,100,Linux,"0,02353",Standard_F4s_v2,4,1047552,8192,8
F4s v2 Low Priority,Standard_F4s_v2,Standard,F4s_v2,standardFSv2Family,TRUE,"V1,V2",x64,TRUE,TRUE,195,TRUE,TRUE,TRUE,TRUE,FALSE,2,TRUE,100,Linux,"0,02353",Standard_F4s_v2,4,1047552,8192,8
F8s v2 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_F8s_v2,8,1047552,16384,16
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
DS3 v2 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_DS3_v2,4,1047552,14336,16
B2ms,Standard_B2ms,Standard,B2ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,100,Windows,"0,07397",Standard_B2ms,2,1047552,8192,4
B2ms,Standard_B2ms,Standard,B2ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,100,Windows,"0,07397",Standard_B2ms,2,1047552,8192,4
D2as v4 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D2as_v4,2,1047552,8192,4
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D16as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D16as_v4,16,1047552,65536,32
D16as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D16as_v4,16,1047552,65536,32
B8ms,Standard_B8ms,Standard,B8ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,4,TRUE,10,Windows,"0,2964",Standard_B8ms,8,1047552,32768,16
D2as v4 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D2as_v4,2,1047552,8192,4
D2as v4 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D2as_v4,2,1047552,8192,4
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D32as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D32as_v4,32,1047552,131072,32
D32as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D32as_v4,32,1047552,131072,32
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
D3 v2/DS3 v2 Low Priority,Standard_D3_v2,Standard,D3_v2,standardDv2Family,TRUE,V1,x64,TRUE,FALSE,210,FALSE,FALSE,TRUE,TRUE,FALSE,4,null,100,Windows,"0,13962",Standard_D3_v2,4,1047552,14336,16
DS3 v2 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_DS3_v2,4,1047552,14336,16
B4ms,Standard_B4ms,Standard,B4ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,4,TRUE,10,Linux,"0,1365",Standard_B4ms,4,1047552,16384,8
D4s v5 Low Priority,Standard_D4s_v5,Standard,D4s_v5,standardDSv5Family,TRUE,"V1,V2",x64,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,FALSE,2,TRUE,1000,Linux,"0,03094",Standard_D4s_v5,4,1047552,16384,8
D4s v5 Low Priority,Standard_D4s_v5,Standard,D4s_v5,standardDSv5Family,TRUE,"V1,V2",x64,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,FALSE,2,TRUE,1000,Linux,"0,03094",Standard_D4s_v5,4,1047552,16384,8
DS3 v2 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_DS3_v2,4,1047552,14336,16
F8s v2 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_F8s_v2,8,1047552,16384,16
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D2as v4 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D2as_v4,2,1047552,8192,4
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E32ds v5 Low Priority,Standard_E32ds_v5,Standard,E32ds_v5,standardEDSv5Family,TRUE,"V1,V2",x64,TRUE,TRUE,null,TRUE,TRUE,TRUE,TRUE,FALSE,8,TRUE,100,Windows,"112,307",Standard_E32ds_v5,32,1047552,262144,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E48ds v5 Spot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E48ds_v5,48,1047552,393216,32
E8s v3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E8s_v3,8,1047552,65536,16
E8s v3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E8s_v3,8,1047552,65536,16
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
DS3 v2 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_DS3_v2,4,1047552,14336,16
B4ms,Standard_B4ms,Standard,B4ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,4,TRUE,10,Linux,"0,1365",Standard_B4ms,4,1047552,16384,8
E8s v3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E8s_v3,8,1047552,65536,16
E8s v3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E8s_v3,8,1047552,65536,16
E8s v3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_E8s_v3,8,1047552,65536,16
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D4as v4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D4as_v4,4,1047552,16384,8
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
D8as v4 Low Priority,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Standard_D8as_v4,8,1047552,32768,16
B8ms,Standard_B8ms,Standard,B8ms,standardBSFamily,TRUE,"V1,V2",x64,FALSE,TRUE,null,TRUE,TRUE,TRUE,FALSE,FALSE,4,TRUE,10,Windows,"0,2964",Standard_B8ms,8,1047552,32768,16
D8s v5 Low Priority,Standard_D8s_v5,Standard,D8s_v5,standardDSv5Family,TRUE,"V1,V2",x64,TRUE,TRUE,null,FALSE,TRUE,TRUE,TRUE,FALSE,4,TRUE,1000,Linux,"0,06188",Standard_D8s_v5,8,1047552,32768,16
